paper_id,title,status,pred_score,gt_avg_score,abs_error,cost_usd,openrouter_calls,input_tokens,output_tokens,total_tokens,job_id,review_path,error,pred_decision,gt_binary,gt_score_0,gt_score_1,gt_score_2,gt_score_3,gt_score_4,gt_score_5,gt_score_6
jLO4pSi5Pt,Long-tailed Test-Time Adaptation for Vision-Language Models,completed,6.0,5.0,1.0,0.0396387,25,3658045,18591,3676636,ced19757-9b3c-4dd5-89c3-4078f1ffbb52,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/jLO4pSi5Pt.md,,,Accept,4.0,6.0,4.0,6.0,,,
hQZQVLJrH9,A Unified First‑Order Framework for Activation Steering and Data Influence,completed,4.0,4.5,0.5,0.03335297,30,2920093,31573,2951666,e29600f6-0d62-4562-843c-f5fced636016,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/hQZQVLJrH9.md,,,Reject,4.0,2.0,6.0,6.0,,,
j3htU5i01r,Compositional meta-learning through probabilistic task inference,completed,6.0,4.0,2.0,0.03347333,29,3255118,20475,3275593,d750c963-7944-4cf2-adf1-f70fe5be214d,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/j3htU5i01r.md,,,Reject,2.0,2.0,8.0,4.0,,,
iDki7djO2K,Forgetting is Everywhere,completed,6.0,4.0,2.0,0.03327701,30,3012492,26372,3038864,25a2451a-431a-4ef8-ba2a-6d17ae84a78b,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/iDki7djO2K.md,,,Reject,4.0,4.0,4.0,4.0,,,
jZcWBV3Pis,Evaluating the Robustness of Chinchilla Compute-Optimal Scaling,completed,6.0,3.0,3.0,0.03032971,23,2554243,19492,2573735,8c688cd6-e6de-40ea-b4de-0c91ab809784,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/jZcWBV3Pis.md,,,Reject,2.0,2.0,2.0,6.0,,,
khBHJz2wcV,Physics-Constrained Fine-Tuning of Flow-Matching Models for Generation and Inverse Problems,completed,6.0,3.0,3.0,0.03602239,26,3364600,20937,3385537,d9960f83-995a-4899-b43d-ac2bf4449021,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/khBHJz2wcV.md,,,Accept,0.0,2.0,6.0,4.0,,,
jJedqisfOt,Neural Dynamics Self-Attention for Spiking Transformers,completed,5.5,5.0,0.5,0.03448536,28,3091926,27599,3119525,e4af99dd-989f-4fec-8e4f-a8ffedd8bbab,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/jJedqisfOt.md,,,Accept,6.0,2.0,6.0,6.0,,,
khHNHzRjMy,EmoSign: A Multimodal Dataset for Understanding Emotions in American Sign Language,completed,6.0,3.0,3.0,0.03189609,29,3037433,22329,3059762,9ab6d225-13c0-4936-af1a-e63a4461e02a,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/khHNHzRjMy.md,,,Reject,6.0,2.0,2.0,2.0,,,
k6nTUFoqeT,FASTer: Toward Powerful and Efficient Autoregressive Vision–Language–Action Models with Learnable Action Tokenizer and Block-wise Decoding,completed,6.0,6.5,0.5,0.03625898,32,3712728,23773,3736501,c272fd56-a760-49e4-a0cd-efefe118bc06,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/k6nTUFoqeT.md,,,Accept,6.0,8.0,4.0,8.0,,,
lbLAgGF8OO,An Improved Model-free Decision-estimation Coefficient with Applications in Adversarial MDPs,completed,6.0,7.5,1.5,0.02281073,9,472220,4617,476837,eee7420b-23f2-4f3e-a881-67932fa8225a,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/lbLAgGF8OO.md,,,Accept,8.0,6.0,8.0,8.0,,,
kMfVTka2WB,An Algorithm to perform Covariance-Adjusted Support Vector Classification in Non-Euclidean Spaces,completed,4.0,2.0,2.0,0.02939952,32,2816984,24665,2841649,c854a3db-524f-4753-9d94-b1f5bd9dbc42,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/kMfVTka2WB.md,,,Reject,2.0,2.0,2.0,2.0,,,
ikthqd3qF4,Precision Without Labels: Detecting Cross-Applicants in Mortgage Data Using Unsupervised Learning,completed,6.5,2.5,4.0,0.03323178,31,2980264,31223,3011487,f94a3fd9-9874-4350-a5a0-4131c9f39b31,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ikthqd3qF4.md,,,Reject,2.0,4.0,4.0,0.0,,,
klB3AvQZqJ,Constraint-Aware Reward Relabeling for Offline Safe Reinforcement Learning,completed,6.0,3.5,2.5,0.03298198,17,1165727,12157,1177884,2e2f58a8-8755-47ac-b453-70a742aa03af,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/klB3AvQZqJ.md,,,Reject,4.0,2.0,4.0,4.0,,,
kpLRYtPGt3,Neon: Negative Extrapolation From Self-Training Improves Image Generation,completed,7.0,7.0,0.0,0.03780591,32,3745664,28008,3773672,94a2e3d4-97c3-4d77-8ed9-24467c6c3754,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/kpLRYtPGt3.md,,,Accept,6.0,8.0,6.0,8.0,,,
lJqssVKeR7,"Converge Faster, Talk Less: Hessian-Informed Federated Zeroth-Order Optimization",completed,6.5,5.6,0.9,0.03377917,27,3154234,21896,3176130,738ffe5e-07e3-4773-9417-870776f70e8a,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/lJqssVKeR7.md,,,Accept,8.0,4.0,6.0,4.0,6.0,,
lSM6MtjQcM,AetherCode: Evaluating LLMs’ Ability to Win In Premier Programming Competitions,completed,6.0,5.5,0.5,0.03281349,27,2857952,26848,2884800,6d630a6c-dc8a-4d67-9e5b-b23fcc7c15dc,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/lSM6MtjQcM.md,,,Accept,2.0,6.0,10.0,4.0,,,
lJ7zecny2e,Towards Faithful Reasoning in Remote Sensing: A Perceptually-Grounded GeoSpatial Chain-of-Thought for Vision-Language Models,completed,6.0,5.0,1.0,0.0340012,29,3093151,29146,3122297,ef503994-8600-4273-b85b-99b9635102e5,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/lJ7zecny2e.md,,,Accept,6.0,6.0,4.0,8.0,4.0,2.0,
lWdxX5s9T1,RADAR: Learning to Route with Asymmetry-aware Distance Representations,completed,6.0,4.5,1.5,0.03404253,28,3177209,24583,3201792,9f304f52-c4f8-4b8a-b0e9-c89e675f1b17,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/lWdxX5s9T1.md,,,Accept,4.0,6.0,4.0,4.0,,,
mGeeRFToaW,Fine-tuning Quantized Neural Networks with Zeroth-order Optimization,completed,6.0,5.2,0.8,0.02998532,25,2611141,20734,2631875,e90de185-d902-4593-b0d3-1f221d8b6c6b,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/mGeeRFToaW.md,,,Accept,6.0,2.0,4.0,8.0,6.0,,
m18MXVdrV9,Information Estimation with Discrete Diffusion,completed,6.0,5.5,0.5,0.03367267,28,3101028,25414,3126442,742bdead-d59e-4b4e-a643-dbe60f3e3587,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/m18MXVdrV9.md,,,Accept,4.0,6.0,6.0,6.0,,,
lZrZgZ9wIu,Conversion of sparse Artificial Neural Network to sparse Spiking Neural Network can save up to 99% of energy,completed,5.0,2.0,3.0,0.03266338,27,2650904,30801,2681705,0cfd5c17-0d55-4f46-8925-ba8cc6dec102,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/lZrZgZ9wIu.md,,,Reject,2.0,2.0,2.0,2.0,,,
mDuTDAK6KU,KoALA: KL–L0 Adversarial Detector via Label Agreement,completed,5.0,4.0,1.0,0.03355755,27,3074769,24773,3099542,ebede5c3-aebb-494f-928c-337563333a95,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/mDuTDAK6KU.md,,,Reject,2.0,8.0,2.0,4.0,,,
m7gNW26Zih,LLM-Augmented Soft-Label Distillation and Cluster-Guided Alignment for Language-Based Audio Retrieval,completed,5.0,0.0,5.0,0.02935912,26,2396030,26391,2422421,218002d0-b376-4b4c-a1e2-75a929454122,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/m7gNW26Zih.md,,,Reject,0.0,0.0,0.0,0.0,,,
mkl9iIXIr2,Online Inventory Optimization in Non-Stationary Environment,completed,6.0,5.33,0.67,0.03542884,26,3225767,21186,3246953,e5c084c4-1759-42d2-b1e2-358e7bf19644,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/mkl9iIXIr2.md,,,Accept,4.0,6.0,6.0,,,,
mytIKuRsSE,Learning with Dual-level Noisy Correspondence for Multi-modal Entity Alignment,completed,6.0,7.5,1.5,0.03467768,23,2932194,20532,2952726,2bfb6db3-bcf2-420d-be4d-d10b9ff099c2,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/mytIKuRsSE.md,,,Accept,8.0,8.0,6.0,8.0,,,
liDUSnwUVP,HG-DCM: History Guided Deep Compartmental Model for Early Stage Pandemic Forecasting,completed,5.5,0.0,5.5,0.03418509,34,3308730,29139,3337869,e1059a65-4a22-49ce-9b43-0c2ab3c96348,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/liDUSnwUVP.md,,,Reject,0.0,0.0,0.0,,,,
mHRuCmc9lo,Robust Decision-Making with Partially Calibrated Forecasters,completed,7.0,7.33,0.33,0.03471416,30,3265022,27920,3292942,79370d44-aa82-4801-9908-b93458da30f6,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/mHRuCmc9lo.md,,,Accept,6.0,8.0,8.0,,,,
ngOOlatCK6,The Minimal Search Space for Conditional Causal Bandits,completed,6.0,5.33,0.67,0.03480875,27,3169574,23297,3192871,41c08ed8-1127-4b53-b072-c51f105c64b6,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ngOOlatCK6.md,,,Reject,6.0,6.0,4.0,,,,
ngfIm9aPsH,Object Fidelity Diffusion for Remote Sensing Image Generation,completed,6.0,5.5,0.5,0.03175119,32,3102645,24705,3127350,7b9e058d-6d82-4193-962c-579aa9ad852d,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ngfIm9aPsH.md,,,Accept,4.0,6.0,6.0,6.0,,,
nxmBUymHIQ,LoLoRA: Locally Fine-Tuned Low Rank Adapters,completed,6.0,4.5,1.5,0.03004607,28,2705466,23400,2728866,6bd85012-4867-415c-86b6-a29c0c3ed993,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/nxmBUymHIQ.md,,,Reject,4.0,2.0,4.0,8.0,,,
nnwvwge40d,Reinforcing General Reasoning Without Verifiers,completed,6.5,4.0,2.5,0.04051537,32,4219445,25269,4244714,a3942375-44fc-4cc5-a746-518f6c8d851c,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/nnwvwge40d.md,,,Accept,4.0,2.0,4.0,6.0,,,
nHrYBGujps,BIRD-INTERACT: Re-imagining Text-to-SQL Evaluation via Lens of Dynamic Interactions,completed,6.5,7.5,1.0,0.03591786,33,3675602,25375,3700977,06ce0c6a-d7e4-4b23-a4bb-6dcc9aeb7130,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/nHrYBGujps.md,,,Accept,6.0,8.0,8.0,8.0,,,
nzkObUsajY,How to Get Spiking LLMs? A Dual ANN-to-SNN Conversion with Layer-Wise Calibration,completed,5.0,4.0,1.0,0.03418345,34,3531277,23731,3555008,b140b40c-e6a2-49dc-afc4-cf3806199c56,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/nzkObUsajY.md,,,Reject,2.0,4.0,6.0,4.0,,,
oGbzk8xuVT,BuilderBench -- A benchmark for generalist agents,completed,6.0,4.0,2.0,0.03119414,31,2924509,22533,2947042,7468aefd-24fb-40a1-a818-3258af69a62b,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/oGbzk8xuVT.md,,,Reject,2.0,6.0,4.0,4.0,,,
omg9K6lI93,Obscuring Data Contamination Through Translation: Evidence from Arabic Corpora,completed,5.0,1.0,4.0,0.02882935,25,2516731,18464,2535195,510f5289-ed91-48c7-9c90-b7e14e7ab98d,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/omg9K6lI93.md,,,Reject,2.0,0.0,2.0,0.0,,,
ocmGsqQWG2,Involuntary Jailbreak,completed,5.5,2.0,3.5,0.03230513,31,3124072,23559,3147631,5137fcfc-b08b-4b01-89df-1ab248e618a3,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ocmGsqQWG2.md,,,Reject,2.0,2.0,2.0,2.0,,,
oiz0QHejVj,CLIP-Map: Structured Matrix Mapping for Parameter-Efficient CLIP Compression,completed,5.5,4.5,1.0,0.03548372,31,3621971,20848,3642819,3639de3a-c2b5-4473-a4ca-39a1e3e88d90,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/oiz0QHejVj.md,,,Reject,4.0,6.0,4.0,4.0,,,
pI9n8wAR80,CoLA: Co-Calibrated Logit Adjustment for Long-Tailed Semi-Supervised Learning,completed,6.0,5.0,1.0,0.03402548,29,3439726,18390,3458116,6e912667-d3e2-477f-99bf-53224215bd83,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/pI9n8wAR80.md,,,Accept,6.0,4.0,4.0,6.0,,,
oh9ChF7Pv0,EGG-SR: Embedding Symbolic Equivalence into Symbolic Regression via Equality Graph,completed,5.0,4.67,0.33,0.03587437,28,3195949,28090,3224039,6c1f8dd9-cf61-456c-b879-4b9e8073617b,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/oh9ChF7Pv0.md,,,Accept,6.0,6.0,2.0,,,,
pNpnqsn0Si,Thoughtbubbles: an Unsupervised Method for Parallel Thinking in Latent Space,completed,5.0,3.0,2.0,0.0346424,32,3613834,21410,3635244,d3c0bc22-2633-4048-9700-6abc1f116bcb,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/pNpnqsn0Si.md,,,Reject,4.0,2.0,4.0,2.0,,,
pbbRmnFkjG,Into the Rabbit Hull: From Task-Relevant Concepts in DINO to Minkowski Geometry,completed,6.5,6.5,0.0,0.03156276,29,3039472,21248,3060720,97d0f3d7-8686-4868-b941-cd3ce0b05e0e,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/pbbRmnFkjG.md,,,Accept,8.0,4.0,8.0,6.0,,,
piylyBPSau,GenCoGS: Generative Completion-based 3D Gaussian Splatting for High-Fidelity Few-Shot Novel View Synthesis,completed,6.0,4.0,2.0,0.03226947,24,2721379,22757,2744136,49a3ac0d-1614-48cb-98e1-eaf46ccf3dc1,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/piylyBPSau.md,,,Reject,2.0,4.0,4.0,6.0,,,
opU91paIvZ,A Principled Approach to Chain-of-Thought Monitorability in Reasoning Models,completed,5.5,3.33,2.17,0.03542426,28,3073347,29203,3102550,b2823199-8105-4f39-a94a-ec7c5ec91936,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/opU91paIvZ.md,,,Reject,6.0,2.0,2.0,,,,
qclNnbjxNJ,Characterization and Learning of Causal Graphs with Latent Confounders and Post-treatment Selection from Interventional Data,completed,6.0,7.5,1.5,0.0326313,26,3039446,18178,3057624,11410c63-94f1-4b12-a412-c5d34d9f4d46,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/qclNnbjxNJ.md,,,Accept,8.0,8.0,8.0,6.0,,,
pW6rFymZ8F,EmbodiedMAE: A Unified 3D Multi-Modal Representation for Robot Manipulation,completed,5.0,5.0,0.0,0.0355307,32,3461384,27676,3489060,e2bb91ee-fa9a-44d1-9216-88798e5b33a2,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/pW6rFymZ8F.md,,,Reject,6.0,6.0,4.0,4.0,,,
pn2H6YeOv2,Pi-CCA: Prompt-Invariant CCA Certificates for Replay-Free Continual Multimodal Learning,completed,6.0,5.5,0.5,0.03567794,32,3607567,26423,3633990,792342a1-58ca-4cf1-bab5-c21c8306f99f,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/pn2H6YeOv2.md,,,Accept,6.0,4.0,6.0,6.0,,,
q0UEl3xAIZ,Goal-oriented state reduction of unknown game dynamics to produce effective strategies,completed,6.0,1.33,4.67,0.03279929,33,3406488,20720,3427208,7316cc46-0c0e-4003-96c6-925ceb485877,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/q0UEl3xAIZ.md,,,Reject,0.0,2.0,2.0,,,,
qCfYOLAzti,LLM Unlearning with LLM Beliefs,completed,6.0,6.0,0.0,0.03388512,27,3172955,21632,3194587,414a5bbb-209e-4340-ab19-944eff00b59e,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/qCfYOLAzti.md,,,Accept,6.0,6.0,4.0,8.0,,,
ppXAVexrAM,ARSS: Taming Decoder-only Autoregressive Visual Generation for View Synthesis From Single View,completed,5.5,4.0,1.5,0.03545168,31,3320480,27913,3348393,159702e9-f43c-4995-a71e-40f15a05fb9d,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ppXAVexrAM.md,,,Reject,4.0,4.0,6.0,2.0,,,
qPbDM5L8tE,Contact-VLA: Zero-Shot Planning and Control for Contact-Rich Manipulation,completed,5.5,2.5,3.0,0.03147767,28,2841840,23234,2865074,ddec9e90-89f7-435c-9f6c-772112043434,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/qPbDM5L8tE.md,,,Reject,2.0,2.0,2.0,4.0,,,
qSak1Hjfdq,All-day Multi-scenes Lifelong Vision-and-Language Navigation with Tucker Adaptation,completed,6.0,5.0,1.0,0.03278332,25,2822716,24476,2847192,59a3bace-8d26-45ca-8878-b68051868648,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/qSak1Hjfdq.md,,,Accept,4.0,6.0,4.0,6.0,,,
r5Ii1GTEWj,Motion-R1: Latent-Intent Motion Generation with Physical Consistency,completed,4.0,2.0,2.0,0.03280354,32,3277697,21219,3298916,b7254938-9980-488e-8aed-4a5925681cd4,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/r5Ii1GTEWj.md,,,Reject,2.0,2.0,2.0,2.0,,,
qkKUG56s5r,Automatic Complementary-Separation Pruning for Efficient CNNs,completed,5.0,1.33,3.67,0.03487501,30,3382990,24265,3407255,f012b322-a23c-499e-befb-ed981a63c7fd,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/qkKUG56s5r.md,,,Reject,2.0,0.0,2.0,,,,
r5jxDjYeO4,ASPD: Unlocking Adaptive Serial-Parallel Decoding by Exploring Intrinsic Parallelism in LLMs,completed,6.0,4.5,1.5,0.03361678,31,3089218,28297,3117515,f3cefab1-8043-4c3d-a316-6cd9d9d35a1f,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/r5jxDjYeO4.md,,,Reject,4.0,4.0,4.0,6.0,,,
rBj2iVyrhh,Classifier-Constrained Alternating Training: Mitigating Modality Imbalance in Multimodal Learning,completed,6.0,2.0,4.0,0.03560613,31,3440326,24676,3465002,49ff2fe4-1271-40ae-91d3-bfcf77e58e17,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/rBj2iVyrhh.md,,,Reject,2.0,2.0,2.0,2.0,,,
rRB1bYErbL,R-Horizon: How Far Can Your Large Reasoning Model Really Go in Breadth and Depth?,completed,5.5,6.0,0.5,0.03497713,27,3273158,23035,3296193,f4c765f3-50d5-473a-906c-bb7790f6b1a6,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/rRB1bYErbL.md,,,Accept,6.0,6.0,6.0,6.0,,,
rI2Fa13fUL,Offline Reinforcement Learning with Generative Trajectory Policies,completed,6.0,5.0,1.0,0.03515402,30,3326073,25935,3352008,ab05f6dd-feab-4133-9ecc-dbc5f58e21ec,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/rI2Fa13fUL.md,,,Reject,6.0,6.0,4.0,4.0,,,
rzGEfYr2ZC,"Don't Be Greedy, Just Relax! Pruning of LLMs via Frank-Wolfe",completed,6.0,0.0,6.0,0.02960127,25,2592355,19661,2612016,8c21e866-ea77-43aa-9d27-b33290a52bab,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/rzGEfYr2ZC.md,,,Reject,0.0,0.0,0.0,,,,
rajioNWfRs,TNT: Improving Chunkwise Training for Test-Time Memorization,completed,6.5,6.67,0.17,0.03248454,27,2946976,23309,2970285,753bad59-7bf0-4989-9778-87b836f9a912,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/rajioNWfRs.md,,,Accept,6.0,8.0,6.0,,,,
s7gSTR2AqA,Evolution and compression in LLMs: on the emergence of human-aligned categorization,completed,6.5,6.0,0.5,0.02911327,26,2564622,21624,2586246,a22ee300-5b91-47f4-925c-14e972e2a256,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/s7gSTR2AqA.md,,,Accept,4.0,8.0,6.0,,,,
t33kMzEAg8,SwiReasoning: Switch-Thinking in Latent and Explicit for Pareto-Superior Reasoning LLMs,completed,6.0,4.4,1.6,0.03091889,24,2705189,18753,2723942,4860edba-5fef-487b-a84a-4e76bdc937ff,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/t33kMzEAg8.md,,,Accept,6.0,4.0,6.0,4.0,2.0,,
sh1hWO9RHo,WHAT IS YOUR AGENT’S GPA? A FRAMEWORK FOR EVALUATING AGENT GOAL-PLAN-ACTION ALIGNMENT,completed,6.0,4.5,1.5,0.03079387,28,2816185,18692,2834877,9c8950d3-5bd0-448b-87d1-2750ca6cc004,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/sh1hWO9RHo.md,,,Reject,4.0,4.0,6.0,4.0,,,
s7oURFZTQD,Why Multi-Grade Deep Learning Outperforms Single-Grade: Theory and Practice,completed,5.0,3.0,2.0,0.03596678,29,3417680,24304,3441984,8e2f99ca-7a9e-4c4a-a06e-77e85f8eea16,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/s7oURFZTQD.md,,,Reject,2.0,2.0,4.0,4.0,,,
sSbEEHNEsL,Pay Attention to CTC: Fast and Robust Pseudo-Labelling for Unified Speech Recognition,completed,6.5,8.0,1.5,0.03212301,26,2936233,20741,2956974,7c926f3a-a6fa-4b86-b3e5-2b7a6eaf8b9a,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/sSbEEHNEsL.md,,,Accept,8.0,8.0,8.0,8.0,,,
sJxBWDc8SM,Revisiting Associative Recall in Modern Recurrent Models,completed,6.0,3.5,2.5,0.0318223,25,2613192,26081,2639273,8ab76364-1293-4424-b146-6eec237667a7,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/sJxBWDc8SM.md,,,Reject,2.0,2.0,4.0,6.0,,,
t5Nd4HiI3E,From Noisy Traces to Stable Gradients: Bias--Variance Optimized Preference Optimization for Aligning Large Reasoning Models,completed,6.0,4.0,2.0,0.03237139,29,3045132,24881,3070013,49e04c5a-b12f-4e2f-8034-ec1bbd10aefc,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/t5Nd4HiI3E.md,,,Reject,4.0,2.0,4.0,6.0,,,
tswBfpkwHn,Can Mamba Learn In Context with Outliers? A Theoretical Generalization Analysis,completed,5.0,5.0,0.0,0.0334858,28,3132399,23424,3155823,18cce03a-35ba-4fc3-a9e1-9af784c186f7,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/tswBfpkwHn.md,,,Reject,6.0,4.0,6.0,4.0,,,
txiGUfI4yF,Latent Stochastic Interpolants,completed,6.5,7.33,0.83,0.0335011,31,3344536,22278,3366814,cac2a714-e636-4235-815e-a9cdb295ecee,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/txiGUfI4yF.md,,,Accept,6.0,10.0,6.0,,,,
tucuU4sQ3s,Memory-Free Continual Learning with Null Space Adaptation for Zero-Shot Vision-Language Models,completed,6.0,5.5,0.5,0.03575047,32,1575401,8271,1583672,bfb93d02-0550-4e3d-adad-db026306a6b8,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/tucuU4sQ3s.md,,,Accept,4.0,6.0,6.0,6.0,,,
uXecy0nKiJ,The Rogue Scalpel: Activation Steering Compromises LLM Safety,completed,6.0,4.5,1.5,0.03068918,28,2923116,20987,2944103,2a74df13-7350-457e-a766-8f446a53c18b,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/uXecy0nKiJ.md,,,Reject,4.0,2.0,6.0,6.0,,,
uP6RDWHcs7,Marginal Flow: a flexible and efficient framework for density estimation,completed,6.0,1.33,4.67,0.03525192,29,3314900,23843,3338743,a4dfb8df-a0a8-4625-8141-c7b52d84578a,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/uP6RDWHcs7.md,,,Reject,2.0,0.0,2.0,,,,
ulXBsAYSwU,"MolMiner: Towards Controllable, 3D-Aware, Fragment-Based Molecular Design",completed,5.5,1.33,4.17,0.02800468,25,2344696,22070,2366766,909ec80a-a11e-4b92-a053-f54084d453ce,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ulXBsAYSwU.md,,,Reject,2.0,2.0,0.0,,,,
v05SW2X3IC,Lossy Common Information in a Learnable Gray-Wyner Network,completed,6.0,5.33,0.67,0.03269822,28,3075833,23179,3099012,52773078-1cf8-4e71-8b1a-cf10f2f14a14,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/v05SW2X3IC.md,,,Accept,6.0,6.0,4.0,,,,
